Fecha Reporte;Hora Reporte;Tipo;Departamento;Municipio;Lugar;Latitud;Longitud;Hectáreas
10/04/2022;12:40:00;Forestal;Guatemala;San Jose Pinula;Ingreso km. 44 por Finca la Aurora la Aldea Concepción PinulaFinca  Solares ;15.32;-91.48444444;6
10/04/2022;15:30:00;No Forestal;Huehuetenango;Huehuetenango;Zona 8;14.59805556;-90.6175;1
10/04/2022;17:30:00;Forestal;Huehuetenango;Malacatancito;Aldea Chocal;15.26472222;-91.53111111;6
10/04/2022;15:30:00;Forestal;Quiche;San Pedro Jocopilas;Patzojon Chiquito;15.21222222;-91.20888889;10
10/04/2022;09:00:00;No Forestal;Quiche;Santa Cruz Del Quiche;Aldea Choacaman IV;15.11194444;-89.41388889;0.5
10/04/2022;09:30:00;Forestal;Quiche;Santa Cruz Del Quiche;Aldea Xatinap V;15.03333333;-91.09222222;1
10/04/2022;12:25:00;No Forestal;Quiche;Santa Cruz Del Quiche;Final Zona 5;15.00888889;-91.14333333;0.5
10/04/2022;14:30:00;No Forestal;Zacapa;Gualan;Aldea Juan Ponce;15.00888889;-91.15833333;1
11/04/2022;16:50:00;Forestal;Jalapa;San Pedro Pinula;Aldea Los Chorros;14.83123056;-91.20434444;1
11/04/2022;17:49:00;Forestal;Peten;San Andres;Periferia de Laguna Larga #2;14.72166667;-89.88916667;10
11/04/2022;08:30:00;Forestal;Quetzaltenango;Quetzaltenango;Condominio Los Altos, zona 6;14.85444444;-90.50277778;1
11/04/2022;18:40:00;Forestal;San Marcos;Sipacapa;Aldea Canoj;15.22102778;-91.58336111;45
11/04/2022;10:00:00;Forestal;Solola;Solola;Sector Cosigua, Aldea Chaquiya;17.79805556;-90.42055556;4
12/04/2022;19:30:00;Forestal;Huehuetenango;Chiantla;Aldea Ixquiac;15.36361111;-91.43361111;15
12/04/2022;14:45:00;Forestal;Jalapa;Jalapa;Finca Ingenio de Ayarza;15.04138889;-91.23694444;14
12/04/2022;17:30:00;Forestal;Quiche;San Antonio Ilotenango;Caserío Pajuyum, Aldea Xebaquit;14.71277778;-91.11777778;10
12/04/2022;20:30:00;No Forestal;Sacatepequez;Pastores;RN-14 km 64.5, San Luis las Carretas;14.58222222;-90.64444444;0.5
12/04/2022;16:45:00;Forestal;Sacatepequez;San Lucas Sacatepequez;Aldea Zorzoya 2;14.60333333;-90.76194444;1
12/04/2022;17:30:00;Forestal;Solola;Santa Catarina Palopo;Aldea Xepec;14.49972222;-89.98305556;1.5
13/04/2022;11:40:00;No Forestal;Guatemala;Mixco;Colonia El Campanero zona 8;15.36055556;-91.40861111;1
13/04/2022;13:00:00;No Forestal;Guatemala;Mixco;Boulevard El Naranjo zona 4;14.90972222;-91.35361111;1
13/04/2022;16:40:00;No Forestal;Guatemala;San Pedro Sacatepequez;Carretera que conduce a ciudad Quetzal a la altura del Km. 20 ;17.0125;-89.77861111;10
13/04/2022;22:00:00;Forestal;Huehuetenango;Aguacatan;Aldea Agua Blanca;14.49555556;-90.00138889;10
13/04/2022;17:30:00;Forestal;Huehuetenango;Chiantla;Aldea las Guayabitas;15.3375;-91.30527778;1
13/04/2022;07:00:00;Forestal;Jalapa;Jalapa;Aldea Varejones;14.93944444;-90.99972222;115
13/04/2022;12:20:00;Forestal;Peten;Flores;Aldea El Capulinar;14.99972222;-91.02;1.2
13/04/2022;14:40:00;No Forestal;Quiche;Chiche;Aldea Laguna Seca III;14.59241667;-90.60961111;10
13/04/2022;13:00:00;Forestal;Quiche;Chiche;Tierra Colorada;14.66202778;-90.55244444;15
13/04/2022;17:30:00;Forestal;Quiche;Chinique;Aldea Las Vigas;14.98777778;-91.02083333;3
13/04/2022;15:30:00;No Forestal;San Marcos;Ocos;Comunidad 31 de Julio;14.53559444;-92.21065278;0.8
13/04/2022;17:35:00;Forestal;Totonicapan;Totonicapan;Paraje Chocolet, cantón Chiyax;14.68463889;-90.57516667;1.5
13/04/2022;16:00:00;Forestal;Zacapa;Rio Hondo;El Cajón, Aldea Jones;15.12027778;-89.55555556;1
14/04/2022;09:00:00;Forestal;Chiquimula;Camotán;Cerro Mal Paso, Aldea Pajcó;15.04213333;-89.59536667;77
14/04/2022;09:00:00;Forestal;Guatemala;San Juan Sacatepequez;Finca El Pilar;14.53627778;-89.79505556;10
14/04/2022;11:00:00;No Forestal;Huehuetenango;Chiantla;Sector Cerro Grande;14.7115;-90.73611111;1
14/04/2022;06:20:00;Forestal;Jalapa;San Manuel Chaparron;Aldea El Pedernal;14.85073611;-89.35675778;1
14/04/2022;13:25:00;Forestal;Zacapa;Rio Hondo;Aldea MoranPorte Suelo;15.36777778;-91.4525;12
15/04/2022;15:05:00;Forestal;Huehuetenango;Cuilco;Plan Grande, Caserío El Herrador, Aldea Jovi;14.57138889;-89.92166667;3
15/04/2022;19:15:00;Forestal;Huehuetenango;Huehuetenango;Sector Los de Chávez, Aldea Ocubila;15.10475;-91.03105556;2.5
15/04/2022;14:15:00;Forestal;Jalapa;Jalapa;Aldea Salfate;15.14605556;-91.11933333;1
15/04/2022;22:05:00;No Forestal;Peten;La Libertad;Zona Intangible PNSL;15.39972222;-91.90083333;10
15/04/2022;08:20:00;Forestal;Quiche;Joyabaj;Aldea Pasaguay;15.34138889;-91.39611111;40
15/04/2022;10:30:00;Forestal;Quiche;San Bartolome Jocotenango;Aldea Xemetabaj I;15.00491667;-90.76747222;750
15/04/2022;12:10:00;Forestal;Quiche;Santa Cruz Del Quiche;Caserio Pachoj, Aldea Chujuyub;15.08872778;-89.75240278;25
15/04/2022;15:30:00;Forestal;Zacapa;Rio Hondo;Achotal, Santa Rosalía Marmol,;17.09741667;-91.19238889;15
16/04/2022;15:40:00;No Forestal;Guatemala;San Juan Sacatepequez;San Francisco del Bosque 1 de San Juan Sacatepéquez ruta a Ciudad Quetzal ;15.04213333;-89.59536667;12
16/04/2022;10:50:00;No Forestal;Guatemala;San Pedro Ayampuc;Km 12.5 carretera a San Pedro Ayampuc, Colonia El Chan II;14.68538889;-90.58430556;25
16/04/2022;10:55:00;Forestal;Huehuetenango;Huehuetenango;Buena Vista, Aldea Xetenam;14.71241944;-90.457675;3
16/04/2022;12:50:00;Forestal;Jalapa;Monjas;Aldea El Izotal;15.27027778;-91.43461111;1
16/04/2022;17:55:00;Forestal;Quiche;Chinique;Colonia Nueva Jerusalén;15.00027778;-90.77638889;5
16/04/2022;15:00:00;Forestal;Quiche;Chinique;Cantón Buena Vista;14.57038889;-89.91705556;25
16/04/2022;18:20:00;Forestal;Quiche;Joyabaj;Aldea Chuixil;14.86283333;-89.68319444;20.2
16/04/2022;20:05:00;Forestal;Zacapa;Rio Hondo;TabacalLa Vacadilla;15.04777778;-91.04138889;10
16/04/2022;12:30:00;Forestal;Zacapa;Zacapa;Aldea Los Achiotes;15.05722222;-90.96888889;50
17/04/2022;15:37:00;Forestal;Baja Verapaz;Salama;Aldea Vista Hermosa;14.83777778;-89.91083333;2
17/04/2022;21:20:00;Forestal;Chimaltenango;El Tejar;ENON y XEJUYU;14.99611111;-91.18472222;1
17/04/2022;12:00:00;No Forestal;Guatemala;San Juan Sacatepequez;Km. 27 Colonia Bosques del Quetzal;14.81388889;-91.50861111;40
17/04/2022;15:00:00;Forestal;Guatemala;San Pedro Ayampuc;El Limón;14.57833333;-90.78416667;14
17/04/2022;10:00:00;No Forestal;Guatemala;San Raymundo;Cerro Posterior de Colonia Sinaí ;14.91333333;-91.48916667;6
17/04/2022;12:55:00;Forestal;Huehuetenango;Santa Eulalia;Aldea Yulk'ol;14.75441667;-90.59375;4.5
17/04/2022;16:05:00;Forestal;Jalapa;Jalapa;Finca Ingenio de Ayarza;15.04222222;-91.23166667;1
17/04/2022;19:05:00;Forestal;Jalapa;San Pedro Pinula;Aldea Tobon;14.70805556;-90.58166667;1
17/04/2022;10:00:00;No Forestal;Peten;Melchor De Mencos;Aldea El Camalote;15.71166667;-91.45222222;21
17/04/2022;12:00:00;No Forestal;Peten;San Andres;El Pollo1;15.04416667;-91.29;40
17/04/2022;13:30:00;No Forestal;Peten;San Andres;Pollo No.2;15.00666667;-91.12277778;10
17/04/2022;14:30:00;Forestal;Quetzaltenango;Almolonga;Condominio Vista Hermosa, Almolonga;14.50583333;-89.97944444;10
17/04/2022;16:30:00;Forestal;Quiche;Chiche;Paraje Los González;15.01019722;-91.41;45
17/04/2022;17:30:00;Forestal;Quiche;Chichicastenango;Cantón Pachoj, Sector Lindo;15.07666667;-91.06805556;2
17/04/2022;17:30:00;Forestal;Quiche;Chichicastenango;Cantón Pachoj, Sector Lindo;15.04722222;-91.01777778;2
17/04/2022;19:00:00;Forestal;Quiche;Chinique;Aldea Ximbaxuc 2;14.92361111;-91.12777778;10
17/04/2022;19:30:00;Forestal;Quiche;Chinique;Aldea Chorro Blanco;15.03472222;-91.03527778;2
17/04/2022;19:30:00;Forestal;Quiche;Chinique;Aldea Agua Tibia 1;14.92145556;-91.35337778;18
17/04/2022;20:00:00;Forestal;Quiche;Joyabaj;Aldea Choraxaj;15.21808333;-89.82861111;22.5
17/04/2022;15:00:00;Forestal;Quiche;San Antonio Ilotenango;Zona 4 Chujip;15.10358333;-89.54453056;8.62
17/04/2022;19:30:00;Forestal;Quiche;Santa Cruz Del Quiche;Sector Patzajcap, Xatinap III;14.98083333;-90.24777778;55
17/04/2022;12:30:00;Forestal;Quiche;Santa Cruz Del Quiche;Aldea Lemoa;14.71694444;-90.44722222;0.62
17/04/2022;13:00:00;Forestal;Sacatepequez;San Antonio Aguas Calientes;El Astillero;14.6675;-90.78763889;1.5
17/04/2022;10:50:00;Forestal;San Marcos;Comitancillo;Caserío Rio Bravo;17.00777778;-89.18527778;60
17/04/2022;13:10:00;Forestal;San Marcos;Sipacapa;Aldea Quequesiguan;15.03027778;-90.7825;15
17/04/2022;17:30:00;Forestal;San Marcos;Sipacapa;Aldea Palimope;15.93611111;-90.98361111;30
17/04/2022;18:55:00;Forestal;Totonicapan;Momostenango;Aldea Tierra Colorada;15.12138889;-91.72861111;15
17/04/2022;11:00:00;Forestal;Totonicapan;San Cristobal Totonicapan;Aldea Xecatabaj,;14.92361111;-91.12777778;4
17/04/2022;12:00:00;Forestal;Totonicapan;Santa Maria Chiquimula;Aldea Chuacorral 1;14.84513333;-91.52561667;6
17/04/2022;12:00:00;Forestal;Totonicapan;Totonicapan;Paraje Chonimabaj, zona 1;15.15219444;-91.64463889;0.25
17/04/2022;12:30:00;Forestal;Zacapa;Gualan;Aldea El Lobo;17.37694444;-90.06055556;200
17/04/2022;12:40:00;Forestal;Zacapa;Rio Hondo;Aldea Jones;17.38130833;-90.05044167;75
18/04/2022;12:50:00;No Forestal;Guatemala;Chinautla;Villas del milagro Sector 8;15.03933056;-91.35267778;14
18/04/2022;13:25:00;Forestal;Guatemala;Guatemala;Colonia Virgen de la Montaña Km.13;14.95027778;-91.31055556;1
18/04/2022;13:30:00;No Forestal;Guatemala;Guatemala;Km. 21.5 Carretera al Atlántico.;14.92036667;-91.361775;4
18/04/2022;13:50:00;Forestal;Guatemala;Guatemala;14 Av. 31 calle Final, Zona 7, La Bethania;14.74111111;-90.40361111;10
18/04/2022;13:55:00;No Forestal;Guatemala;San Juan Sacatepequez;Km 9.5, Fuentes del Valle Norte;14.67138889;-90.40722222;10
18/04/2022;14:40:00;Forestal;Guatemala;San Pedro Ayampuc;Cerro de Finca La Viña, El Tizate ;15.05583333;-91.17555556;195
18/04/2022;14:45:00;Forestal;Guatemala;San Pedro Ayampuc;Kilometro 13  El Limon;14.71700556;-90.44728056;4
18/04/2022;15:00:00;No Forestal;Guatemala;San Pedro Ayampuc;Sector 2, La Leyenda;14.73786667;-90.44826389;2
18/04/2022;17:40:00;Forestal;Huehuetenango;Chiantla;Aldea Taluca;15.3425;-91.04361111;38.8
18/04/2022;19:00:00;Forestal;Huehuetenango;Ixtahuacan;Caserío Chupil ;15.34444444;-91.04166667;272
18/04/2022;20:00:00;Forestal;Jalapa;Jalapa;Caserío San Lorenzo;15.40856111;-91.85991667;1
18/04/2022;15:30:00;Forestal;Jalapa;Jalapa;Caserío San Lorenzo, Aldea San Miguel Mojón;14.93194444;-90.76833333;1
18/04/2022;16:10:00;Forestal;Jalapa;San Pedro Pinula;Pinalito El Porvenir;14.80861111;-91.5125;1
18/04/2022;12:00:00;Forestal;Peten;La Libertad;Caserío Santa Rita;15.11944444;-91.5025;0.5
18/04/2022;14:59:00;No Forestal;Peten;San Andres;Sector La Picazón #2 PNLT;ERROR: Server error: Entry not found in index;ERROR: Server error: Entry not found in index;115.92
18/04/2022;10:25:00;No Forestal;Peten;San Andres;Sureste área del infiernito PNLT;16.81305556;-90.04527778;90.5
18/04/2022;12:55:00;Forestal;Quetzaltenango;Cabrican;Comunidad El Mirador Xux;14.73777778;-91.11972222;150
18/04/2022;13:30:00;Forestal;Quetzaltenango;Quetzaltenango;Condominio Vista Hermosa;14.65173333;-90.53369167;3
18/04/2022;17:30:00;Forestal;Quiche;Cunen;Aldea Xecanac;14.65173333;-90.53369167;18
18/04/2022;17:30:00;Forestal;Quiche;Cunen;Xejutut;ERROR: Server error: Entry not found in index;ERROR: Server error: Entry not found in index;10
18/04/2022;21:30:00;Forestal;Quiche;Joyabaj;Río Blanco;15.37277778;-91.44944444;1
18/04/2022;21:00:00;Forestal;Quiche;Sacapulas;Caserío Pacan;14.69138889;-90.46261111;80
18/04/2022;15:00:00;Forestal;Quiche;Santa Cruz Del Quiche;Pamesebal I;15.02555556;-91.365;2
18/04/2022;16:50:00;Forestal;Solola;San Andres Semetabaj;Cerro Xejuyú;14.99938889;-92.86875278;1
18/04/2022;13:25:00;Forestal;Totonicapan;Santa Maria Chiquimula;Aldea Chuiaj;15.30466667;-91.08594444;20
18/04/2022;14:30:00;Forestal;Totonicapan;Santa Maria Chiquimula;Chuacorral II;14.69055556;-89.90388889;275
18/04/2022;18:30:00;No Forestal;Totonicapan;Santa Maria Chiquimula;Aldea Rancho;17.21555556;-90.165;450
18/04/2022;20:00:00;Forestal;Totonicapan;Totonicapan;Cantón Cojxac;17.36639722;-90.41904444;1.5
19/04/2022;23:00:00;Forestal;Baja Verapaz;San Jeronimo;Aldea El Astillero;14.55222222;-90.73694444;2
19/04/2022;09:00:00;No Forestal;Guatemala;Chinautla;Villas del Milagro Sector 3 zona 0 ;14.71741667;-90.39402778;2
19/04/2022;10:00:00;Forestal;Guatemala;Guatemala;Bodegas del inmaco, Zona 1;14.74338611;-90.43268056;6
19/04/2022;10:00:00;Forestal;Guatemala;Guatemala;Sector El Tablón, Cantón Los encuentros, Canalitos zona 24;15.04213333;-89.59536667;10
19/04/2022;13:00:00;Forestal;Guatemala;Palencia;Final 35 calle el fiscal;14.84944444;-90.74388889;4
19/04/2022;13:30:00;Forestal;Guatemala;San Pedro Ayampuc;Interior de Finca la Viña;15.03388889;-90.22638889;8
19/04/2022;13:40:00;Forestal;Guatemala;San Pedro Sacatepequez;Sector I y II aldea Chillani ;14.99666667;-91.13305556;60
19/04/2022;13:45:00;No Forestal;Guatemala;San Pedro Sacatepequez;Sector II aldea Chillani;14.92222222;-91.35371667;5
19/04/2022;13:50:00;Forestal;Jutiapa;Santa Catarina Mita;Faldas del Volcán Suchitan;14.70558333;-90.52541667;23
19/04/2022;14:30:00;Forestal;Quetzaltenango;Cantel;Cerro Chuicham;14.91563333;-91.385575;45
19/04/2022;20:00:00;Forestal;Quiche;San Antonio Ilotenango;Sector Tesoro del Rey;15.04305556;-91.22083333;5
19/04/2022;13:50:00;Forestal;Quiche;San Antonio Ilotenango;Zona 4;14.795;-91.43527778;8
19/04/2022;15:55:00;Forestal;Quiche;San Bartolome Jocotenango;Aldea Xetemabaj I, Sector 2;14.7225;-90.54611111;3.9
19/04/2022;20:42:00;Forestal;Quiche;Santa Cruz Del Quiche;Cantón Cacho, aldea Lemoa;14.63643333;-90.48521111;25
19/04/2022;16:09:00;Forestal;Quiche;Zacualpa;Aldea Arriquin;14.49944444;-90.74388889;25
19/04/2022;14:30:00;No Forestal;Sacatepequez;Antigua Guatemala;9 calle poniente, entre hotel Solei y las Farolas;14.63161111;-90.44847222;0.4
19/04/2022;16:00:00;Forestal;Sacatepequez;Antigua Guatemala;Cerro la Virgen, San Pedro las Huertas;14.56722222;-90.64444444;0.5
19/04/2022;17:15:00;Forestal;Sacatepequez;San Lucas Sacatepequez;Embaulada, colindante con Vuelta el Zope o Arenera;15.16916667;-91.10027778;4.5
19/04/2022;14:00:00;Forestal;Sacatepequez;Santa Maria De Jesus;Cerro cucurucho, corazón de agua;14.72027778;-90.53611111;1.5
19/04/2022;15:40:00;Forestal;Solola;San Pablo La Laguna;Cerro Chui Saj Laq';15.0856;-89.750425;13
19/04/2022;16:10:00;Forestal;Totonicapan;Totonicapan;Paraje Chonimabaj, zona 1;15.04611111;-91.2225;1
19/04/2022;12:30:00;Forestal;Totonicapan;Totonicapan;Cantón Chuicruz;15.04027778;-90.90416667;1.5
19/04/2022;12:06:00;Forestal;Zacapa;Rio Hondo;Campamento, La Montañita, Moran;14.73527778;-91.28277778;20
19/04/2022;14:35:00;Forestal;Zacapa;Rio Hondo;Filo del rastrillo, Sub cuenca Pasabien;14.38138889;-89.78;45
20/04/2022;12:25:00;Forestal;Chiquimula;Esquipulas;Aldea CuevitasFinca El Sacramento;14.42716667;-89.90080556;30
20/04/2022;15:30:00;Forestal;Guatemala;Chinautla;Ladera de aldea Bosque zona 0 ;16.60527778;-89.18972222;1
20/04/2022;20:39:00;No Forestal;Guatemala;Guatemala;Colonia Virgen de la Montaña Km.13  ruta al atlántico;15.04861111;-91.36694444;6
20/04/2022;11:30:00;No Forestal;Guatemala;Mixco;14 Avenida a un costado del Numeral 0-39 Colonia Urbanización González Zona 2;14.89083333;-90.96;2
20/04/2022;10:00:00;Forestal;Guatemala;Mixco;Carretera antigua a San Lucas zona 1;14.49583333;-90.02166667;3
20/04/2022;13:00:00;Forestal;Guatemala;Mixco;Condado San Nicolas zona 4 ;14.64111111;-90.63166667;4
20/04/2022;14:30:00;Forestal;Guatemala;San Jose Pinula;Residenciales Del Bosque;14.68083333;-90.55527778;8
20/04/2022;23:30:00;Forestal;Jalapa;Jalapa;Caserío Laguna verde Río Blanco Arriba;14.67166667;-90.40722222;1
20/04/2022;13:10:00;Forestal;Jutiapa;El Progreso;Tahual;14.63472222;-89.30694444;20
20/04/2022;13:30:00;Forestal;Peten;Dolores;Caserio San Marcos;15.00555556;-91.01027778;15
20/04/2022;14:00:00;Forestal;Quiche;Chinique;Aldea El Durazno Las Vigas;14.93777778;-90.93138889;2
20/04/2022;15:00:00;Forestal;Quiche;Ixcan;Aldea El Playón;15.05083333;-91.23361111;2
20/04/2022;22:00:00;Forestal;Quiche;Joyabaj;Aldea Panchaj;14.71388889;-90.51361111;2.5
20/04/2022;22:10:00;Forestal;Quiche;San Antonio Ilotenango;Cerro del Amor;14.5575;-90.42555556;25
20/04/2022;14:00:00;Forestal;Totonicapan;Momostenango;Aldea paraje Pamesebal, aldea Xequemeya, ;15.84055556;-90.76055556;300
21/04/2022;14:30:00;Forestal;Baja Verapaz;Cubulco;Caserío Chisantiago;15.04213333;-89.59536111;45
21/04/2022;16:00:00;Forestal;El Progreso;San Agustin Acasaguastlan;Caserío Las Delicias;14.48716667;-90.53025;25
21/04/2022;08:20:00;No Forestal;Guatemala;Guatemala;"23 avenida ""D"" y 16 calle colonia El Limon zona 18";14.665;-90.46416667;2
21/04/2022;08:21:00;No Forestal;Guatemala;Mixco;Ladera del Kilómetro 19 zona 6 Ruta a Ciudad Quetzal;14.72527778;-90.52222222;1
21/04/2022;15:20:00;Forestal;Guatemala;San Jose Pinula;Residenciales Del Bosque, Aldea el Platanar El Chojin;16.66111111;-90.30333333;3
21/04/2022;13:16:00;Forestal;Guatemala;San Juan Sacatepequez;Loma Linda, Lomas de San Juan;15.02027778;-91.16527778;4
21/04/2022;15:05:00;No Forestal;Guatemala;San Pedro Ayampuc;Parte alta de Extremo de Buses Las Villas;14.76822222;-90.60561111;3
21/04/2022;11:00:00;Forestal;Guatemala;San Pedro Ayampuc;Cerro de aldea el Tizate;14.74527778;-90.44;25
21/04/2022;13:00:00;No Forestal;Guatemala;San Pedro Ayampuc;Cerro al ingreso de Casco Urbano del municipio;14.74222222;-90.41888889;35
21/04/2022;12:10:00;Forestal;Guatemala;San Pedro Sacatepequez;Aldea ChillaniFinca las Conchas;14.77166667;-90.45444444;25
21/04/2022;16:10:00;No Forestal;Guatemala;Villa Canales;San Francisco Tuluja;15.03100556;-89.998075;0.1
21/04/2022;15:50:00;No Forestal;Huehuetenango;Chiantla;Cementerio General,;14.68333333;-90.5725;1
21/04/2022;15:30:00;Forestal;Huehuetenango;Santa Eulalia;Buena Vista;14.57666667;-90.40472222;4
21/04/2022;18:10:00;Forestal;Peten;Las Cruces;Barrio Nuevo León;15.74722222;-91.47361111;1
21/04/2022;11:20:00;No Forestal;Peten;San Andres;El Limón ZUM;15.18722222;-90.66611111;12
21/04/2022;15:00:00;No Forestal;Peten;San Andres;El Pollo NO. 3;15.35305556;-91.46222222;25
21/04/2022;19:00:00;Forestal;Quiche;Santa Cruz Del Quiche;Ruinas de Q'umarkaj;15.11388889;-90.81055556;3
21/04/2022;16:40:00;Forestal;San Marcos;Tejutla;Colonia Buenos Aires;14.46730556;-90.26029722;0.17
21/04/2022;13:00:00;Forestal;Santa Rosa;Nueva Santa Rosa;Las Flores, Chapas;17.36575556;-90.05023611;2
21/04/2022;17:00:00;Forestal;Zacapa;Rio Hondo;La Cuchilla del Imposible, Jones;17.37339444;-90.05966667;115
22/04/2022;12:30:00;Forestal;Chiquimula;Esquipulas;Caserío El Limón, Aldea San Nicolás;14.63361111;-89.98;15
22/04/2022;20:00:00;Forestal;Huehuetenango;Huehuetenango;Aldea El Río, Zaculeu Centro Zona 9;14.55493056;-89.35899167;1
22/04/2022;10:00:00;No Forestal;Jalapa;Jalapa;Colonia 15 de Febrero;15.33138889;-91.00861111;1
22/04/2022;10:30:00;No Forestal;Peten;Las Cruces;Zona Intangible PNSL;15.33166667;-91.51916667;35
22/04/2022;13:30:00;Forestal;Quiche;Cunen;Aldea Río Blanco;15.2575;-90.75194444;2
22/04/2022;15:30:00;Forestal;Quiche;Uspantan;Caserio San Lucas zona Sur;14.88722222;-91.4125;2
22/04/2022;13:45:00;Forestal;Sacatepequez;Antigua Guatemala;El Panorama condominio Las Margaritas;14.54741667;-92.74491667;0.4
22/04/2022;22:08:00;Forestal;Totonicapan;Totonicapan;Cantón Patzarajmac;16.91335;-90.94858333;2.5
23/04/2022;11:20:00;Forestal;Jalapa;Jalapa;Cerro Alcoba;14.56694444;-90.63444444;1
23/04/2022;12:00:00;Forestal;Quiche;Chinique;Sector La Cruz;14.63305556;-89.96083333;3.5
23/04/2022;09:30:00;Forestal;Quiche;Santa Cruz Del Quiche;Sector La Comunidad;15.05055556;-91.01166667;4
23/04/2022;14:00:00;Forestal;Sacatepequez;San Lucas Sacatepequez;tres Reyes la Embaulada;15.015;-91.16638889;1.5
24/04/2022;14:45:00;Forestal;Baja Verapaz;Rabinal;Cerro Xecamba, Aldea Pachalum;14.74472222;-91.2325;2
24/04/2022;13:30:00;Forestal;Baja Verapaz;San Jeronimo;Cerro Toro Seco Aldea El Cacao ;14.70833333;-89.81027778;3
24/04/2022;12:30:00;Forestal;Baja Verapaz;San Jeronimo;Aldea el Cacao;13.05833333;-90.27361111;3
24/04/2022;22:57:00;Forestal;Jalapa;San Pedro Pinula;Aldea Rio Blanco;15.09583333;-90.45444444;1
24/04/2022;16:00:00;Forestal;Solola;Santa Cruz La Laguna;Chuitzam chaj;15.05833333;-90.27361111;0.5
25/04/2022;13:55:00;Forestal;Quiche;San Pedro Jocopilas;Aldea el Tablón;15.20805556;-91.21222222;2
26/04/2022;14:30:00;No Forestal;Jalapa;Jalapa;Aldea Llano Grande;14.61811111;-89.97519444;5
26/04/2022;15:00:00;Forestal;Jalapa;Jalapa;Ingenio Ayarza;14.5075;-89.97611111;50
27/04/2022;09:00:00;Forestal;Huehuetenango;Chiantla;Cantón La Laguna, Aldea Ocubilá;15.18555556;-90.82611111;4
27/04/2022;14:00:00;Forestal;Huehuetenango;Jacaltenango;San Andrés Huista;15.72694444;-91.7175;2.5
27/04/2022;14:10:00;Forestal;Quiche;Canilla;Aldea El Aguacate;15.335;-91.43722222;5
28/04/2022;16:45:00;No Forestal;Jalapa;San Pedro Pinula;Barrio San Pablo;14.99222222;-89.53194444;0.8
28/04/2022;20:00:00;Forestal;Zacapa;Zacapa;Comunidad Pueblo Modelo;14.67138889;-89.85144444;1
29/04/2022;14:00:00;Forestal;Huehuetenango;Huehuetenango;Colonia Los Pinos, Zaculeu zona 9;15.33333333;-91.51083333;1.5
29/04/2022;14:15:00;Forestal;Huehuetenango;Nenton;Puente de Piedra;15.78116667;-91.74352778;10
30/04/2022;14:38:00;Forestal;Baja Verapaz;Rabinal;Aldea San Luis;15.05833333;-90.40555556;15
30/04/2022;15:10:00;Forestal;Huehuetenango;Aguacatan;Caserío la Laguna 2, Aldea las Majadas;15.49888889;-91.75944444;5
30/04/2022;16:05:00;Forestal;Huehuetenango;San Pedro Necta;Cerro Tapix;15.35472222;-91.22361111;1
2/05/2022;17:30:00;No Forestal;El Progreso;Morazan;Caserío El Tablón;16.94916667;-89.97258333;1.5
2/05/2022;15:56:00;No Forestal;Peten;San Andres;Finca Candelaria;14.96636111;-90.19321389;2.5
2/05/2022;12:00:00;Forestal;San Marcos;Rio Blanco;Rio Hondo;15.03966667;-91.69556944;0.2
3/05/2022;12:45:00;Forestal;Baja Verapaz;San Jeronimo;Aldea La Rinconada;15.04527778;-90.22333333;12
3/05/2022;13:30:00;Forestal;Huehuetenango;Huehuetenango;Aldea Sucuj;15.30111111;-91.395;85
3/05/2022;13:30:00;Forestal;Jalapa;Jalapa;Caserío Las Crusitas;14.63002778;-89.94141667;5
3/05/2022;20:23:00;Forestal;Quiche;San Andres Sajcabaja;Colonia Cipresales;15.18816667;-90.93358333;3
4/05/2022;21:30:00;Forestal;Baja Verapaz;Salama;Aldea Las TrojasHacienda Rincón Grande;15.02472222;-90.35027778;18
5/05/2022;14:30:00;Forestal;Jalapa;Jalapa;Carretera a Caserío el Maestrillo;14.61361111;-89.95588889;5
5/05/2022;12:07:00;Forestal;Jalapa;Jalapa;Aldea La Ventura;15.01666667;ERROR: Server error: Entry not found in index;10
5/05/2022;09:00:00;Forestal;Quiche;Cunen;Llano los Ratones;14.69269444;-89.98602778;2
5/05/2022;12:00:00;Forestal;Zacapa;Zacapa;Aldea Los Limones;15.34527778;-90.02472222;1
6/05/2022;15:20:00;Forestal;Zacapa;Gualan;Las Verapaces;15.04435556;-89.64536111;30
7/05/2022;19:00:00;No Forestal;Huehuetenango;Jacaltenango;Aldea Hunta;ERROR: Server error: Entry not found in index;ERROR: Server error: Entry not found in index;10
7/05/2022;14:23:00;No Forestal;Peten;San Andres;Kilómetro 20PDN Nijtun;15.75;-91.83444444;1
7/05/2022;08:00:00;Forestal;Quiche;Joyabaj;Sector Las Cuevas;14.96638889;-90.71666667;3
8/05/2022;14:50:00;Forestal;Huehuetenango;Santa Eulalia;Aldea La Yul Kisis;15.70277778;-91.46305556;4.5
8/05/2022;14:37:00;No Forestal;Peten;San Andres;Triangulo Candelaria Las Guacamayas;17.75111111;-90.42416667;167
9/05/2022;15:10:00;Forestal;Huehuetenango;Huehuetenango;Aldea Ocubila;15.71083333;-91.45111111;3.5
9/05/2022;14:30:00;Forestal;Huehuetenango;Santa Eulalia;Aldea La Chumajte;15.31944444;-91.38166667;1.5
10/05/2022;18:00:00;Forestal;Baja Verapaz;Salama;Aldea Santa Bárbara;15.07638889;ERROR: Server error: Entry not found in index;1
